20180509,IGN,4.20,5.02,6.47,3.37,3.38,4.16,2.78,6.29564,56.4,76.7,71.5,74.0,73.8,50.0,49.1,69.1,56.4,65.1,31.1,47.9,32.2,62.9,43.5,42.3,66.3,54.3,66.9,60.5,99.0,75.5,B
20180509,SOXX,4.81,5.51,8.66,2.69,3.28,2.73,2.90,5.89967,55.7,74.0,57.5,71.0,67.5,76.8,94.0,84.9,84.8,76.15,37.7,30.6,2.1,37.9,27.1,47.8,73.1,60.5,95.4,57.4,99.0,83.9,B
20180509,IGV,4.04,5.13,8.02,1.94,2.71,3.09,2.48,3.8199,44.2,77.1,80.7,78.0,78.7,31.4,64.1,75.3,56.6,67.65,0.0,0.0,0.0,30.1,7.5,51.2,80.6,65.9,88.2,40.3,99.0,75.8,D
20180509,IWR,4.04,4.94,7.11,3.07,3.38,3.80,1.85,2.6801,36.9,77.9,73.8,69.9,72.7,0.0,16.8,38.1,18.4,45.55,0.0,1.9,3.9,51.1,14.2,35.8,69.3,52.6,74.0,60.5,99.0,77.9,D
20180509,IWS,3.27,4.54,5.57,3.31,3.17,3.47,2.46,3.36472,40.4,66.7,69.4,64.3,66.3,50.0,11.0,36.7,33.7,50,0.0,4.8,36.1,35.3,19.0,33.3,66.9,50.1,80.6,54.0,99.0,77.9,D
20180509,IWP,3.46,4.89,6.65,2.79,3.12,3.30,1.52,3.08347,39.5,82.4,76.0,74.3,76.4,0.0,37.5,44.4,26.8,51.6,1.1,0.3,0.0,53.0,13.6,38.7,72.1,55.4,84.0,52.6,99.0,78.5,D
20180509,EFA,3.37,5.11,5.36,2.48,2.83,2.54,4.13,5.46299,52.7,74.6,73.6,70.3,72.1,74.6,64.7,15.2,50.8,61.45,1.1,58.8,41.2,42.2,35.9,39.1,75.2,57.1,99.2,43.8,99.0,80.7,C
20180509,IGE,4.61,6.99,6.59,2.35,2.61,3.69,3.27,4.90049,50.8,86.7,64.8,75.3,74.4,50.0,64.1,66.3,59.9,67.15,1.4,0.0,42.8,46.3,22.6,80.4,76.5,78.5,76.2,37.2,99.0,70.8,C
20180509,JPXN,3.77,4.06,5.16,0.89,2.81,5.98,4.84,5.95148,54.2,45.0,44.9,67.9,56.4,50.0,37.5,43.3,43.9,50.15,50.0,50.0,50.0,65.0,53.8,45.8,91.1,68.4,30.3,43.3,99.0,57.5,C
20180509,ILF,6.08,7.26,7.79,4.22,3.03,2.98,5.61,5.41488,51.3,41.0,36.8,59.1,48.8,38.7,37.5,82.8,53.8,51.3,39.6,58.0,53.3,30.9,45.4,34.7,57.8,46.2,90.5,49.9,99.0,79.8,C
20180509,EPP,3.61,3.72,5.37,2.02,2.84,4.16,5.68,5.19285,49.8,60.0,70.6,64.2,65.3,0.0,16.8,26.9,14.5,39.9,32.6,66.2,52.0,64.3,53.8,27.1,79.8,53.4,66.9,44.2,99.0,70.0,C
20180509,IXC,5.32,7.44,6.49,2.23,2.61,4.24,4.85,4.05304,46.6,88.3,65.7,60.6,67.7,0.0,31.0,72.6,34.7,51.2,3.3,0.0,48.0,57.1,27.1,92.4,77.7,85.0,65.1,37.4,99.0,67.2,C
20180509,IXG,5.20,5.83,6.57,2.16,2.93,5.29,5.23,4.82278,46.5,73.0,50.7,66.3,62.9,50.0,37.5,42.9,43.7,53.3,3.0,57.0,41.6,39.8,35.4,14.7,78.4,46.5,44.2,46.9,99.0,63.4,C
20180509,IXN,5.01,5.76,7.72,2.76,2.44,4.60,4.03,4.22697,44.3,76.9,78.8,75.8,76.9,50.0,37.5,69.3,53.0,64.95,1.3,0.3,0.0,61.0,15.7,42.9,72.4,57.6,58.1,32.2,99.0,63.1,D
20180509,IXP,5.34,6.90,5.94,2.16,2.70,4.86,5.86,5.29276,50.0,35.3,54.5,54.3,50.6,50.0,41.2,35.4,42.3,46.45,55.7,47.7,56.8,34.2,48.6,32.5,78.4,55.5,52.8,40.0,99.0,63.9,C
20180509,IXJ,5.18,6.27,6.38,1.98,2.85,5.44,4.86,8.75658,68.3,47.5,59.0,59.1,56.8,96.9,37.5,43.9,60.5,58.65,99.7,99.7,99.7,34.0,83.2,26.9,80.2,53.5,41.2,44.4,99.0,61.5,B
20180509,VXF,3.49,4.34,6.74,3.99,2.49,4.05,1.89,4.41571,44.4,83.8,78.1,74.0,77.2,0.0,67.4,34.2,32.2,54.7,0.0,34.1,30.6,49.3,28.5,30.0,60.1,45.0,69.0,31.5,96.7,65.7,D
20180509,TLT,4.97,5.55,6.38,5.00,3.03,5.00,3.81,0,,,,,,,,,,,,,,,,,,,,,,,
20180509,LQD,3.95,4.87,5.10,5.00,3.03,5.00,2.99,0,,,,,,,,,,,,,,,,,,,,,,,
20180509,SHY,1.74,5.64,0.37,5.00,3.03,5.00,0.79,0,,,,,,,,,,,,,,,,,,,,,,,
20180509,IEF,3.89,5.97,4.04,5.00,3.03,5.00,2.72,0,,,,,,,,,,,,,,,,,,,,,,,
20180509,FEU,4.82,6.30,4.57,2.88,3.60,5.60,4.47,5.43709,51.3,67.6,72.7,64.9,67.8,50.0,0.1,37.4,30.6,49.2,1.3,95.0,41.8,53.2,47.8,42.4,71.2,56.8,38.1,66.3,98.3,67.6,C
20180509,FEZ,3.69,4.46,5.23,3.75,3.69,2.81,4.29,5.30016,51.9,54.5,70.6,67.8,66.0,95.5,26.5,25.1,50.1,58.05,1.0,66.3,41.8,39.5,37.1,39.8,62.5,51.2,93.8,68.9,98.3,87.0,C
20180509,ADRE,5.24,5.35,6.55,5.31,3.03,6.17,3.55,3.91242,40.3,67.3,66.1,65.4,66.0,50.0,11.0,50.8,38.6,52.3,1.6,43.0,50.2,1.6,24.1,34.9,46.9,40.9,26.6,47.2,96.3,56.7,D
20180509,ADRA,4.27,4.49,4.71,3.84,2.99,6.92,4.05,5.81456,50.3,67.3,51.6,65.2,61.5,50.0,55.3,41.1,48.5,55,38.3,63.3,56.9,30.0,47.1,24.8,61.6,43.2,11.5,46.1,96.3,51.3,C
20180509,ADRU,3.63,5.07,3.62,3.04,2.96,5.84,3.98,4.25658,43.9,74.1,73.0,66.5,70.0,50.0,0.1,25.7,26.5,48.25,0.0,50.5,38.3,42.2,32.8,44.1,69.6,56.8,33.3,45.2,96.3,58.3,D
